,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,utilization_3month
7047,12555.0,2.0,22393185.0,20000000.0,22184634.0,0.0,929280.0,22258743.0,A,0.0,12.0,8.61,11.4,0.0,1.0,0.917,929280.0,11129372.0,1.11,0.0465,0.142,1.09
7048,12558.0,2.0,22213388.0,19000000.0,23861820.0,0.0,0.0,20441586.0,A,0.0,13.4,50.0,10.3,0.0,0.0,5.83,0.0,10220793.0,1.08,0.0,0.515,1.06
7049,12559.0,2.0,32192.0,30000000.0,31628.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0.0,1.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0012900000000000001
7050,12560.0,2.0,10011427.0,10000000.0,10000000.0,0.0,515000.0,10065514.0,A,21.9,0.0,19.7,17.4,0.0,0.0,3.58,515000.0,5032757.0,1.01,0.0515,0.10099999999999999,0.975
7051,12562.0,1.0,2858204.0,3000000.0,2771685.0,0.0,85000.0,2859230.0,A,28.0,0.0,13.2,11.5,0.0,0.0,5.58,85000.0,2859230.0,0.953,0.0283,0.0853,1.03
7052,12564.0,2.0,1377610.0,10000000.0,1367809.0,0.0,1252900.0,63866.0,A,0.0,0.0,62.9,100.0,0.0,0.0,1.42,1252900.0,31933.0,0.00639,0.125,0.0631,0.0696
7053,12565.0,4.0,32727090.0,80000000.0,3822502.0,0.0,19148033.0,20827907.0,A,118.0,0.0,100.0,100.0,0.0,0.0,8.0,19148033.0,5206977.0,0.26,0.239,0.0702,0.376
7054,12567.0,3.0,11549567.0,49000000.0,6158037.0,0.0,9507778.0,6766975.0,A,0.0,0.0,-305.0,58.4,0.0,0.0,7.5,9507778.0,2255658.0,0.138,0.19399999999999998,0.0625,0.0533
7055,12568.0,3.0,4358820.0,4000000.0,4192645.0,0.0,122000.0,4415190.0,A,12.5,8.52,9.73,6.42,0.0,0.0,4.5,122000.0,1471730.0,1.1,0.0305,0.0528,1.12
7056,12571.0,3.0,4945788.0,4000000.0,4181654.0,0.0,16000.0,4856296.0,A,25.0,23.0,13.6,8.49,0.0,0.0,15.2,16000.0,1618765.0,1.21,0.004,0.155,1.01
7057,12572.0,2.0,3326993.0,10000000.0,1139405.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.00375,0.473
7058,12575.0,4.0,15622845.0,20000000.0,14775895.0,0.0,0.0,13825506.0,A,18.4,0.0,22.6,17.0,0.0,0.0,2.08,0.0,3456377.0,0.691,0.0,0.0454,0.794
7059,12576.0,4.0,40497628.0,37000000.0,42552710.0,0.0,0.0,41471552.0,A,0.0,0.0,10.0,10.1,0.0,0.0,15.5,0.0,10367888.0,1.12,0.0,0.0317,1.04
7060,12578.0,2.0,6837230.0,8000000.0,3110277.0,0.0,3202898.0,0.0,A,118.0,0.0,67.2,58.7,0.0,0.0,6.58,3202898.0,0.0,0.0,0.4,0.47200000000000003,0.711
7061,12580.0,2.0,3222402.0,3000000.0,3218947.0,300000.0,0.0,99201.0,A,100.0,7.55,6903.0,0.0,0.0,0.0,2.83,300000.0,49601.0,0.0331,0.1,0.569,0.879
7062,12581.0,2.0,5813385.0,18000000.0,5150428.0,0.0,0.0,5765827.0,A,51.3,0.0,52.0,52.6,0.0,0.0,7.67,0.0,2882914.0,0.32,0.0,0.0577,0.42700000000000005
7063,12582.0,2.0,5227386.0,5000000.0,5222172.0,0.0,0.0,5170010.0,A,0.0,4.87,10.7,13.9,0.0,1.0,4.58,0.0,2585005.0,1.03,0.0,0.0192,1.08
7064,12584.0,2.0,1517312.0,3000000.0,1470206.0,0.0,1464206.0,63866.0,A,0.0,0.0,49.0,98.8,0.0,0.0,3.17,1464206.0,31933.0,0.0213,0.488,0.166,0.249
7065,12591.0,3.0,164838.0,8000000.0,120673.0,0.0,59800.0,171913.0,A,34.5,0.0,50.0,66.7,0.0,0.0,12.9,59800.0,57304.0,0.0215,0.00747,0.0139,0.00935
7066,12594.0,2.0,9330280.0,8000000.0,4762594.0,0.0,2275900.0,9337160.0,A,19.4,16.4,75.0,100.0,0.0,0.0,0.833,2275900.0,4668580.0,1.17,0.284,0.163,0.9990000000000001
7067,12598.0,2.0,3979078.0,10000000.0,2000000.0,0.0,2560900.0,4278194.0,A,64.9,0.0,127.0,133.0,0.0,0.0,5.58,2560900.0,2139097.0,0.428,0.256,0.174,0.469
7068,12600.0,5.0,45247763.0,57000000.0,39271348.0,0.0,2276020.0,44917889.0,A,40.0,0.0,53.2,51.3,0.0,0.0,14.1,2276020.0,8983578.0,0.7879999999999999,0.0399,0.281,0.56
7069,12601.0,2.0,41839.0,15000000.0,22074.0,0.0,0.0,0.0,A,88.9,0.0,47.4,3281.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0005,0.00588
7070,12602.0,2.0,48012.0,30000000.0,27710.0,0.0,0.0,0.0,A,0.0,0.0,0.0,33.3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.000519
7071,12603.0,4.0,63762021.0,150000000.0,58924462.0,0.0,92365406.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,12.0,92365406.0,0.0,0.0,0.616,0.344,0.233
7072,12604.0,2.0,881951.0,7000000.0,567887.0,0.0,375141.0,0.0,A,100.0,0.0,50.0,100.0,0.0,0.0,2.33,375141.0,0.0,0.0,0.0536,0.05,0.10400000000000001
7073,12605.0,3.0,10637074.0,25000000.0,2210223.0,0.0,1422775.0,1983334.0,A,100.0,0.0,52.5,40.2,0.0,0.0,2.83,1422775.0,661111.0,0.0793,0.0569,0.204,0.451
7074,12606.0,2.0,491727.0,5000000.0,364045.0,0.0,169443.0,308045.0,A,100.0,0.0,22.6,89.7,0.0,0.0,2.5,169443.0,154023.0,0.0616,0.0339,0.0597,0.0549
7075,12612.0,2.0,4244148.0,10000000.0,2237479.0,0.0,1874803.0,0.0,A,100.0,0.0,48.3,80.1,0.0,0.0,2.83,1874803.0,0.0,0.0,0.187,0.22,0.285
7076,12614.0,2.0,31574.0,7000000.0,54205.0,0.0,0.0,51403.0,A,0.0,0.0,50.7,100.0,0.0,0.0,7.5,0.0,25702.0,0.00734,0.0,0.0,0.0552
7077,12616.0,2.0,4293822.0,4000000.0,4112104.0,0.0,143450.0,4268534.0,A,9.62,7.32,11.4,8.54,0.0,0.0,2.92,143450.0,2134267.0,1.07,0.0359,0.122,0.971
7078,12617.0,3.0,19580590.0,22000000.0,19430590.0,0.0,0.0,19580590.0,A,14.6,0.0,32.5,44.4,0.0,0.0,13.7,0.0,6526863.0,0.89,0.0,0.0,0.89
7079,12618.0,2.0,21963193.0,58000000.0,5299465.0,1250000.0,3573071.0,6349237.0,A,99.8,0.0,60.8,80.4,0.0,0.0,5.42,4823071.0,3174619.0,0.109,0.0832,0.131,0.344
7080,12619.0,2.0,26782415.0,36000000.0,10070289.0,0.0,4280804.0,12689888.0,A,23.1,0.0,78.4,112.0,0.0,0.0,7.42,4280804.0,6344944.0,0.35200000000000004,0.11900000000000001,0.272,0.43200000000000005
7081,12620.0,2.0,2259058.0,5000000.0,463299.0,0.0,382128.0,0.0,A,200.0,0.0,175.0,174.0,0.0,0.0,6.58,382128.0,0.0,0.0,0.0764,0.0998,0.452
7082,12621.0,3.0,27844879.0,40000000.0,17732741.0,0.0,2269760.0,15856186.0,A,13.0,0.0,20.1,23.1,0.0,0.0,0.833,2269760.0,5285395.0,0.396,0.0567,0.0753,0.58
7083,12623.0,2.0,5683320.0,6000000.0,5693783.0,0.0,0.0,5799884.0,A,13.0,0.0,15.9,22.4,0.0,0.0,4.92,0.0,2899942.0,0.9670000000000001,0.0,0.142,0.8909999999999999
7084,12624.0,3.0,3291366.0,7000000.0,3221000.0,0.0,0.0,0.0,A,0.0,0.0,41.0,17.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0456,0.23800000000000002
7085,12632.0,2.0,18515884.0,26000000.0,11543738.0,0.0,11000000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.42,11000000.0,0.0,0.0,0.423,0.355,0.727
7086,12638.0,2.0,2186444.0,5000000.0,2097091.0,0.0,0.0,2077523.0,A,0.0,0.0,19.9,55.9,0.0,0.0,0.75,0.0,1038762.0,0.41600000000000004,0.0,0.0727,0.413
7087,12639.0,5.0,26839055.0,55000000.0,25924970.0,0.0,1525136.0,26566272.0,A,13.2,0.0,28.0,18.5,0.0,0.0,10.8,1525136.0,5313254.0,0.483,0.0277,0.11699999999999999,0.379
7088,12641.0,2.0,11425897.0,20000000.0,5668149.0,0.0,8448885.0,9635029.0,A,21.0,0.0,76.3,100.0,0.0,0.0,1.92,8448885.0,4817515.0,0.48200000000000004,0.42200000000000004,0.43200000000000005,0.24600000000000002
7089,12643.0,2.0,2884290.0,3000000.0,3089599.0,0.0,0.0,2903683.0,A,0.0,0.0,18.1,100.0,0.0,0.0,5.08,0.0,1451842.0,0.968,0.0,0.11199999999999999,0.903
7090,12644.0,2.0,2620273.0,3000000.0,2629220.0,0.0,0.0,2626796.0,A,0.0,0.0,15.8,33.5,0.0,0.0,5.58,0.0,1313398.0,0.8759999999999999,0.0,0.0961,0.841
7091,12646.0,5.0,54050.0,28000000.0,23877.0,0.0,0.0,31887.0,A,0.0,0.0,79.5,121.0,1.0,0.0,11.0,0.0,6377.0,0.00114,0.0,0.00602,0.0107
7092,12647.0,2.0,157040544.0,84000000.0,131000000.0,0.0,0.0,158000000.0,A,0.0,81.5,8.98,11.0,0.0,0.0,8.67,0.0,79057603.0,1.88,0.0,0.185,1.82
7093,12648.0,2.0,2468323.0,7000000.0,1363247.0,0.0,0.0,1249572.0,A,57.8,0.0,61.1,54.2,0.0,0.0,4.58,0.0,624786.0,0.179,0.0,0.0576,0.406
7094,12649.0,2.0,61192.0,3000000.0,25511.0,0.0,0.0,26106.0,A,0.0,0.0,50.0,0.0,0.0,0.0,3.17,0.0,13053.0,0.0087,0.0,0.0459,0.0389
7095,12653.0,2.0,2575448.0,20000000.0,1088556.0,0.0,1248204.0,0.0,A,0.0,0.0,78.1,67.0,0.0,0.0,5.67,1248204.0,0.0,0.0,0.0624,0.0249,0.0683
7096,12654.0,2.0,2768967.0,5000000.0,2782810.0,0.0,0.0,2634774.0,A,19.4,0.0,12.9,16.5,0.0,0.0,5.67,0.0,1317387.0,0.527,0.0,0.0192,0.565
7097,12655.0,2.0,5758704.0,7000000.0,1299562.0,0.0,0.0,4779458.0,A,100.0,0.0,101.0,100.0,0.0,0.0,2.0,0.0,2389729.0,0.6829999999999999,0.0,0.21100000000000002,0.762
7098,12659.0,4.0,20318657.0,67000000.0,8032272.0,0.0,0.0,10366368.0,A,0.0,0.0,58.1,51.2,0.0,0.0,20.5,0.0,2591592.0,0.155,0.0,0.0695,0.201
7099,12662.0,3.0,11074131.0,30000000.0,3214157.0,0.0,8514386.0,0.0,A,99.8,0.0,57.6,73.3,0.0,0.0,4.58,8514386.0,0.0,0.0,0.284,0.0837,0.168
7100,12663.0,2.0,596623.0,20000000.0,193300.0,0.0,333782.0,666946.0,A,100.0,0.0,100.0,100.0,0.0,0.0,1.83,333782.0,333473.0,0.0333,0.0167,0.0271,0.0574
7101,12667.0,4.0,3677699.0,9000000.0,620335.0,0.0,0.0,0.0,A,99.4,0.0,74.2,33.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.239,0.312
7102,12669.0,2.0,3918968.0,3000000.0,3785579.0,0.0,171000.0,3874244.0,A,18.4,30.4,60.2,55.7,0.0,0.0,3.83,171000.0,1937122.0,1.29,0.057,0.259,1.19
7103,12670.0,2.0,271674.0,18000000.0,243960.0,0.0,53800.0,0.0,A,100.0,0.0,50.0,50.0,0.0,0.0,6.33,53800.0,0.0,0.0,0.00299,0.0137,0.0168
7104,12673.0,3.0,2617237.0,61000000.0,1971125.0,0.0,1750631.0,0.0,A,100.0,0.0,51.2,110.0,0.0,0.0,9.25,1750631.0,0.0,0.0,0.0287,0.015,0.0169
7105,12674.0,2.0,3232414.0,59000000.0,2171910.0,0.0,1521655.0,0.0,A,99.6,0.0,124.0,87.3,0.0,0.0,13.2,1521655.0,0.0,0.0,0.0258,0.0247,0.0332
7106,12675.0,2.0,21909952.0,20000000.0,25000000.0,0.0,0.0,22000000.0,A,10.7,9.26,11.6,10.1,0.0,0.0,1.08,0.0,11000000.0,1.1,0.0,0.0519,1.07
7107,12677.0,2.0,1674800.0,40000000.0,825993.0,0.0,640460.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,3.0,640460.0,0.0,0.0,0.016,0.0338,0.0378
7108,12678.0,2.0,20518167.0,26000000.0,25850760.0,0.0,0.0,8340181.0,A,0.0,22.3,6.48,11.1,0.0,1.0,12.3,0.0,4170091.0,0.321,0.0,0.0144,0.872
7109,12680.0,2.0,5130344.0,6000000.0,3841293.0,500000.0,0.0,0.0,A,100.0,0.0,54.4,62.3,0.0,0.0,4.42,500000.0,0.0,0.0,0.0833,0.306,0.46299999999999997
7110,12681.0,2.0,4819720.0,8000000.0,4819268.0,0.0,700000.0,4870242.0,A,22.3,0.0,20.0,21.9,0.0,0.0,6.42,700000.0,2435121.0,0.609,0.0875,0.0875,0.511
7111,12685.0,4.0,11007231.0,55000000.0,2498718.0,0.0,0.0,3601657.0,A,82.6,0.0,96.8,78.6,0.0,0.0,7.5,0.0,900000.0,0.0655,0.0,0.0,0.21
7112,12686.0,2.0,2274996.0,9000000.0,1774092.0,0.0,0.0,2124648.0,A,30.9,0.0,23.6,12.0,0.0,0.0,5.5,0.0,1062324.0,0.23600000000000002,0.0,0.0222,0.397
7113,12687.0,3.0,2068362.0,7000000.0,787439.0,0.0,1600000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,13.2,1600000.0,0.0,0.0,0.22899999999999998,0.121,0.20600000000000002
7114,12688.0,2.0,2647263.0,3000000.0,531177.0,600000.0,2362012.0,1664448.0,A,95.9,0.0,98.5,99.6,0.0,0.0,2.42,2962012.0,832224.0,0.555,0.987,0.267,0.5579999999999999
7115,12690.0,2.0,3151425.0,5000000.0,422925.0,0.0,0.0,2073002.0,A,100.0,0.0,89.7,100.0,0.0,0.0,1.92,0.0,1036501.0,0.415,0.0,0.25,0.716
7116,12691.0,2.0,40549.0,5000000.0,57955.0,0.0,0.0,57909.0,A,100.0,0.0,97.2,33.3,0.0,0.0,0.833,0.0,28955.0,0.0116,0.0,0.12300000000000001,0.29
7117,12693.0,2.0,1294436.0,5000000.0,1294575.0,0.0,0.0,1305887.0,A,0.0,0.0,14.6,30.3,0.0,1.0,1.08,0.0,652944.0,0.261,0.0,0.0,0.20199999999999999
7118,12694.0,2.0,728825.0,5000000.0,596947.0,0.0,200000.0,861880.0,A,14.0,0.0,28.5,66.7,0.0,0.0,3.75,200000.0,430940.0,0.172,0.0401,0.0276,0.0968
7119,12695.0,3.0,7006157.0,6000000.0,1934654.0,0.0,1456397.0,0.0,A,101.0,16.1,81.2,133.0,0.0,0.0,5.75,1456397.0,0.0,0.0,0.243,0.368,0.94
7120,12696.0,2.0,11445848.0,13000000.0,7540804.0,0.0,2913846.0,9568804.0,A,56.2,0.0,50.0,46.6,0.0,0.0,8.92,2913846.0,4784402.0,0.736,0.22399999999999998,0.41,0.887
7121,12699.0,5.0,2583271.0,100000000.0,2592785.0,0.0,1284850.0,1536732.0,A,186.0,0.0,98.7,133.0,0.0,0.0,5.75,1284850.0,307346.0,0.0154,0.0128,0.021,0.0173
7122,12701.0,2.0,1268307.0,9000000.0,501300.0,0.0,217400.0,453490.0,A,0.0,0.0,67.4,102.0,0.0,0.0,10.6,217400.0,226745.0,0.0504,0.0242,0.0676,0.145
7123,12703.0,7.0,74248120.0,67000000.0,75110793.0,0.0,0.0,73132564.0,A,0.0,9.18,16.6,15.2,0.0,1.0,9.42,0.0,10447509.0,1.09,0.0,0.0916,1.13
7124,12707.0,2.0,6756120.0,15000000.0,6617229.0,0.0,6185000.0,7920233.0,A,40.1,0.0,75.0,23.2,0.0,0.0,6.83,6185000.0,3960117.0,0.528,0.41200000000000003,0.163,0.33
7125,12708.0,2.0,1825244.0,3000000.0,368685.0,0.0,0.0,0.0,A,100.0,0.0,100.0,101.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.102,0.462
7126,12710.0,2.0,11846815.0,17000000.0,7640268.0,0.0,594550.0,11722528.0,A,10.0,0.0,17.6,14.7,0.0,0.0,8.5,594550.0,5861264.0,0.69,0.035,0.0588,0.617
7127,12711.0,2.0,69496204.0,78000000.0,71051846.0,0.0,3535228.0,72000000.0,A,10.4,0.0,12.0,56.7,0.0,0.0,10.8,3535228.0,36000000.0,0.9229999999999999,0.0453,0.0566,0.9279999999999999
7128,12714.0,2.0,11522033.0,12000000.0,10817578.0,0.0,0.0,11316261.0,A,0.0,0.0,31.9,130.0,0.0,1.0,7.0,0.0,5658131.0,0.943,0.0,0.23600000000000002,0.878
7129,12716.0,2.0,5203077.0,5000000.0,5202969.0,0.0,0.0,5181895.0,A,0.0,4.06,50.0,44.7,0.0,0.0,1.75,0.0,2590948.0,1.04,0.0,0.25,1.03
7130,12718.0,3.0,36713758.0,40000000.0,36866068.0,0.0,2342502.0,0.0,A,100.0,0.0,97.7,85.8,0.0,0.0,5.67,2342502.0,0.0,0.0,0.0586,0.37200000000000005,0.6809999999999999
7131,12720.0,3.0,76542658.0,67000000.0,76000000.0,0.0,0.0,75499807.0,A,0.0,12.7,8.05,9.83,0.0,0.0,16.2,0.0,25166602.0,1.13,0.0,0.0807,1.06
7132,12723.0,2.0,703000.0,4000000.0,258417.0,0.0,0.0,0.0,A,100.0,0.0,75.0,100.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.187,0.23199999999999998
7133,12724.0,4.0,64205508.0,58000000.0,65200287.0,6000000.0,5020000.0,72586700.0,A,0.0,5.6,9.57,6.76,0.0,0.0,4.5,11000000.0,18146675.0,1.25,0.19,0.0712,1.16
7134,12725.0,2.0,3284943.0,5000000.0,1473760.0,0.0,2467651.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,4.75,2467651.0,0.0,0.0,0.494,0.483,0.396
7135,12726.0,3.0,11894623.0,10000000.0,8046752.0,0.0,3352300.0,0.0,A,100.0,16.0,100.0,97.3,0.0,0.0,7.25,3352300.0,0.0,0.0,0.335,0.594,0.8909999999999999
7136,12727.0,2.0,63345.0,5000000.0,61392.0,0.0,0.0,71693.0,A,0.0,0.0,4.17,66.7,0.0,0.0,3.58,0.0,35847.0,0.0143,0.0,3.04e-05,0.00882
7137,12728.0,2.0,4481127.0,4000000.0,3129531.0,0.0,0.0,5061462.0,A,0.0,11.5,30.3,66.5,0.0,0.0,0.833,0.0,2530731.0,1.27,0.0,0.126,1.36
7138,12729.0,2.0,23316756.0,40000000.0,8603920.0,0.0,2806104.0,12782563.0,A,98.9,0.0,99.9,97.6,0.0,0.0,11.8,2806104.0,6391282.0,0.32,0.0702,0.19399999999999998,0.35
7139,12730.0,2.0,34309194.0,30000000.0,34050894.0,0.0,5367766.0,0.0,A,100.0,0.0,50.0,100.0,0.0,0.0,4.75,5367766.0,0.0,0.0,0.179,0.205,0.981
7140,12731.0,2.0,1693105.0,3000000.0,448914.0,0.0,6716.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,4.5,6716.0,0.0,0.0,0.00224,0.0408,0.47700000000000004
7141,12732.0,3.0,5419292.0,5000000.0,5564121.0,0.0,0.0,5415945.0,A,13.0,8.27,11.3,11.1,0.0,0.0,4.67,0.0,1805315.0,1.08,0.0,0.0878,0.988
7142,12734.0,2.0,7446490.0,10000000.0,7504220.0,0.0,125500.0,7515572.0,A,10.0,0.0,19.6,22.5,0.0,0.0,5.42,125500.0,3757786.0,0.752,0.0126,0.0921,0.7290000000000001
7143,12736.0,2.0,520589.0,63000000.0,506252.0,0.0,0.0,500000.0,A,18.9,0.0,75.7,68.0,0.0,0.0,7.0,0.0,250031.0,0.007940000000000001,0.0,0.0419,0.0928
7144,12738.0,2.0,9611648.0,26000000.0,4267245.0,0.0,562000.0,8011516.0,A,34.3,0.0,22.4,41.9,0.0,0.0,8.67,562000.0,4005758.0,0.308,0.0216,0.0186,0.447
7145,12740.0,7.0,4252336.0,64000000.0,4300957.0,0.0,0.0,4270134.0,A,0.0,0.0,56.4,100.0,0.0,0.0,8.5,0.0,610019.0,0.0667,0.0,0.0,0.0631
7146,12745.0,2.0,3373033.0,5000000.0,435189.0,0.0,0.0,0.0,A,100.0,0.0,50.0,66.7,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.311,0.746
7147,12746.0,2.0,4115781.0,4000000.0,2341460.0,0.0,1555533.0,4298142.0,A,100.0,3.74,86.6,66.7,0.0,0.0,1.75,1555533.0,2149071.0,1.07,0.389,0.39899999999999997,0.958
7148,12749.0,2.0,4667467.0,4000000.0,4635281.0,0.0,513000.0,4694959.0,A,96.1,17.9,94.2,70.0,0.0,0.0,5.67,513000.0,2347480.0,1.17,0.128,0.6509999999999999,1.13
7149,12751.0,2.0,4088353.0,10000000.0,1680126.0,0.0,0.0,3070836.0,A,0.0,0.0,61.7,64.7,0.0,0.0,1.33,0.0,1535418.0,0.307,0.0,0.0,0.457
7150,12753.0,4.0,4162551.0,52000000.0,833331.0,0.0,0.0,0.0,A,99.6,0.0,99.9,133.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0173,0.125
7151,12755.0,2.0,106740.0,5000000.0,57719.0,0.0,36000.0,31793.0,A,0.0,0.0,0.0,0.0,0.0,1.0,3.17,36000.0,15896.0,0.00636,0.0072,0.0032600000000000003,0.00728
7152,12756.0,3.0,6623243.0,51000000.0,5321304.0,0.0,1187432.0,0.0,A,100.0,0.0,125.0,238.0,0.0,0.0,2.83,1187432.0,0.0,0.0,0.0233,0.247,0.187
7153,12759.0,2.0,69946415.0,65000000.0,61766514.0,0.0,9186000.0,69480204.0,A,13.2,5.8,9.93,10.0,0.0,0.0,4.67,9186000.0,34740102.0,1.07,0.141,0.16399999999999998,0.807
7154,12762.0,2.0,982050.0,4000000.0,951915.0,0.0,0.0,944251.0,A,53.7,0.0,37.7,66.7,0.0,0.0,5.67,0.0,472126.0,0.23600000000000002,0.0,1.25e-07,0.35100000000000003
7155,12763.0,2.0,143217.0,7000000.0,149050.0,0.0,0.0,0.0,A,0.0,0.0,24.6,42.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0191
7156,12770.0,3.0,35323319.0,58000000.0,35000000.0,0.0,0.0,35220342.0,A,10.0,0.0,9.17,10.4,0.0,0.0,14.7,0.0,11740114.0,0.607,0.0,0.0504,0.59
7157,12772.0,4.0,168673364.0,93000000.0,109000000.0,0.0,63935846.0,164000000.0,A,0.0,70.2,50.0,168.0,0.0,0.0,10.9,63935846.0,41059765.0,1.77,0.687,0.516,1.65
7158,12773.0,2.0,3138810.0,4000000.0,1743388.0,0.0,1371850.0,1975838.0,A,102.0,0.0,102.0,71.1,0.0,0.0,3.33,1371850.0,987919.0,0.494,0.34299999999999997,0.581,1.0
7159,12774.0,2.0,4014971.0,80000000.0,3103631.0,0.0,1753240.0,0.0,A,103.0,0.0,75.3,0.0,0.0,0.0,14.3,1753240.0,0.0,0.0,0.0219,0.0146,0.0292
7160,12777.0,3.0,22260087.0,25000000.0,22058743.0,0.0,-550264.0,22102509.0,A,0.0,0.0,10.4,11.0,0.0,0.0,9.0,-550264.0,7367503.0,0.884,-0.022000000000000002,0.0779,0.826
7161,12780.0,6.0,49537414.0,62000000.0,8042077.0,0.0,5155450.0,61107119.0,A,100.0,1.36,87.9,100.0,0.0,0.0,11.9,5155450.0,10184520.0,0.986,0.0832,0.284,0.68
7162,12782.0,2.0,5182670.0,5000000.0,5178881.0,0.0,0.0,5161126.0,A,0.0,3.67,23.8,55.0,0.0,0.0,2.42,0.0,2580563.0,1.03,0.0,0.18,0.935
7163,12784.0,3.0,16972058.0,20000000.0,16418307.0,0.0,454000.0,16947107.0,A,10.6,0.0,32.9,24.1,0.0,0.0,2.83,454000.0,5649036.0,0.847,0.0227,0.231,0.94
7164,12786.0,2.0,50413311.0,50000000.0,49362627.0,0.0,0.0,49868510.0,A,0.0,0.0,7.8,11.7,0.0,1.0,7.67,0.0,24934255.0,0.997,0.0,0.0673,0.867
7165,12788.0,3.0,1336430.0,58000000.0,593500.0,0.0,80001.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,14.4,80001.0,0.0,0.0,0.0013800000000000002,0.0,0.0305
7166,12789.0,2.0,8353870.0,7000000.0,8379760.0,100000.0,0.0,8403239.0,A,0.0,18.3,12.0,10.0,0.0,0.0,8.67,100000.0,4201620.0,1.2,0.0143,0.177,1.17
7167,12790.0,4.0,4310972.0,10000000.0,1320926.0,0.0,785718.0,0.0,A,100.0,0.0,100.0,97.7,0.0,0.0,7.92,785718.0,0.0,0.0,0.0786,0.17800000000000002,0.41
7168,12793.0,2.0,237243.0,6000000.0,153999.0,0.0,207890.0,314540.0,A,101.0,0.0,50.0,66.7,0.0,0.0,1.83,207890.0,157270.0,0.0524,0.0346,0.9440000000000001,0.0329
7169,12794.0,2.0,88343.0,10000000.0,108735.0,0.0,0.0,88799.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.58,0.0,44400.0,0.008879999999999999,0.0,0.22,0.382
7170,12796.0,3.0,52357727.0,58000000.0,51129119.0,0.0,11517024.0,51566555.0,A,0.0,0.0,39.7,57.1,0.0,0.0,9.67,11517024.0,17188852.0,0.889,0.19899999999999998,0.282,0.485
7171,12797.0,3.0,31544321.0,50000000.0,27145460.0,0.0,3000000.0,32340013.0,A,11.8,0.0,15.1,15.7,0.0,0.0,9.92,3000000.0,10780004.0,0.647,0.06,0.0919,0.61
7172,12798.0,2.0,3372019.0,8000000.0,3290778.0,0.0,0.0,3391003.0,A,0.0,0.0,9.71,19.4,0.0,0.0,4.0,0.0,1695502.0,0.424,0.0,0.0214,0.40299999999999997
7173,12799.0,4.0,7633216.0,7000000.0,5480422.0,0.0,0.0,6071344.0,A,93.6,9.14,34.5,3.92,0.0,0.0,13.2,0.0,1517836.0,0.867,0.0,0.22,1.01
7174,12801.0,6.0,4145243.0,100000000.0,2095000.0,0.0,1830262.0,0.0,A,0.0,0.0,25.1,-66.7,0.0,0.0,26.6,1830262.0,0.0,0.0,0.0183,0.0173,0.0189
7175,12802.0,3.0,36321027.0,80000000.0,36000000.0,0.0,100000.0,36088448.0,A,0.0,0.0,32.2,66.8,0.0,0.0,5.33,100000.0,12000000.0,0.451,0.00125,0.102,0.42
7176,12803.0,2.0,4019852.0,7000000.0,3036834.0,0.0,30007.0,4738975.0,A,37.4,0.0,9.13,13.2,0.0,1.0,1.0,30007.0,2369488.0,0.677,0.0042899999999999995,0.0,0.595
7177,12806.0,2.0,5469965.0,5000000.0,5458774.0,0.0,139200.0,5472189.0,A,15.4,9.18,17.8,14.5,0.0,0.0,1.92,139200.0,2736095.0,1.09,0.0278,0.127,1.04
7178,12809.0,2.0,6447385.0,54000000.0,1964908.0,0.0,6384140.0,7379370.0,A,0.0,0.0,89.7,74.4,0.0,0.0,6.67,6384140.0,3689685.0,0.13699999999999998,0.11800000000000001,0.0292,0.0358
7179,12810.0,3.0,6700787.0,28000000.0,1931823.0,0.0,0.0,0.0,A,100.0,0.0,100.0,133.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.07400000000000001,0.22899999999999998
