,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,utilization_3month,remaining_bill_over_outstanding,total_card_usage,limit_per_card,outstanding_per_card_limit,orig_prob,calibrated_prob,class_predicted
7585,13508.0,2.0,5051450.0,15000000.0,2987618.0,0.0,700000.0,3147010.0,A,0.0,0.0,39.1,16.5,0.0,0.0,2.92,700000.0,1573505.0,0.21,0.0467,0.262,0.341,0.622991418305635,700000.0,7500000.0,0.6735266666666667,0.00257888761426282,0.011059741309968165,0
7586,13511.0,2.0,1942881.0,3000000.0,1888286.0,0.0,0.0,1920268.0,A,19.4,0.0,23.4,42.0,0.0,0.0,5.58,0.0,960134.0,0.64,0.0,0.0,0.674,0.9883610988012133,0.0,1500000.0,1.295254,0.5073350306517654,0.2344073543290573,0
7587,13512.0,2.0,43656907.0,83000000.0,40309975.0,0.0,861000.0,42000000.0,A,19.0,0.0,22.5,44.5,0.0,0.0,6.75,861000.0,21000000.0,0.506,0.0104,0.0146,0.794,0.9620470822635236,861000.0,41500000.0,1.0519736626506024,0.010930751287664882,0.030395653490837497,0
7588,13519.0,2.0,7700255.0,8000000.0,6811001.0,0.0,0.0,0.0,A,100.0,0.0,48.1,61.6,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.524,0.95,0.0,0.0,4000000.0,1.92506375,0.014095117697363133,0.0468853311757004,0
7589,13520.0,2.0,52839.0,80000000.0,32318.0,0.0,0.0,46905.0,A,192.0,0.0,100.0,72.3,0.0,0.0,7.67,0.0,23453.0,0.000586,0.0,0.00253,0.00304,0.8876965877476863,0.0,40000000.0,0.001320975,0.626311458122649,0.26361823451740385,0
7590,13524.0,2.0,512222.0,20000000.0,510000.0,0.0,0.0,0.0,A,0.0,0.0,27.6,71.7,0.0,1.0,14.2,0.0,0.0,0.0,0.0,0.00184,0.00674,0.0,0.0,10000000.0,0.0512222,0.7006674626705861,0.271380293535385,0
7591,13527.0,2.0,2377587.0,17000000.0,2305485.0,0.0,0.0,0.0,A,99.0,0.0,99.2,99.3,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0314,0.0706,0.0,0.0,8500000.0,0.27971611764705884,0.005969593777484162,0.015349009168884948,0
7592,13529.0,2.0,2319187.0,15000000.0,2266141.0,0.0,0.0,0.0,A,100.0,0.0,51.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.103,0.116,0.0,0.0,7500000.0,0.30922493333333334,0.02658522882001894,0.040089844011608804,0
7593,13530.0,2.0,4356681.0,5000000.0,4220965.0,0.0,512900.0,4376041.0,A,10.0,0.0,16.8,21.2,0.0,0.0,4.67,512900.0,2188021.0,0.875,0.103,0.153,0.625,1.0044437497259955,512900.0,2500000.0,1.7426724,0.00036065861473674786,0.008886853510997217,0
7594,13531.0,2.0,3425647.0,3000000.0,1679212.0,0.0,1847063.0,3432586.0,A,102.0,14.3,80.7,76.7,0.0,0.0,5.33,1847063.0,1716293.0,1.14,0.616,0.546,0.949,1.0020256027547496,1847063.0,1500000.0,2.283764666666667,0.08155301583456522,0.06915373187628567,0
7595,13532.0,2.0,6196021.0,7000000.0,3644290.0,700000.0,0.0,5443422.0,A,31.4,0.0,67.8,76.7,0.0,0.0,1.75,700000.0,2721711.0,0.778,0.1,0.0981,0.794,0.8785351114852581,0.0,3500000.0,1.7702917142857142,0.004365696941707871,0.025125661149418548,0
7596,13533.0,2.0,4969172.0,6000000.0,2940547.0,0.0,1903437.0,4638709.0,A,99.8,0.0,91.5,99.8,0.0,0.0,5.92,1903437.0,2319355.0,0.773,0.317,0.339,0.444,0.9334973713930611,1903437.0,3000000.0,1.6563906666666666,0.0007087845387051843,0.002347368151636081,0
7597,13534.0,2.0,4065946.0,6000000.0,4017004.0,300000.0,0.0,4062413.0,A,24.1,0.0,47.1,80.0,0.0,0.0,6.92,300000.0,2031207.0,0.677,0.05,0.124,0.74,0.9991310755233838,0.0,3000000.0,1.3553153333333334,0.006608580747292338,0.024170990361047095,0
7598,13537.0,2.0,95826.0,5000000.0,100890.0,0.0,509.0,0.0,A,0.0,0.0,0.0,0.0,0.0,1.0,5.08,509.0,0.0,0.0,0.000102,0.0,0.00663,0.0,509.0,2500000.0,0.0383304,0.8720732745524314,0.5358612836438923,1
7599,13539.0,2.0,19138232.0,20000000.0,11579337.0,0.0,6482990.0,19139337.0,A,60.6,0.0,30.4,24.9,0.0,0.0,1.58,6482990.0,9569669.0,0.957,0.324,0.166,0.86,1.0000577378307463,6482990.0,10000000.0,1.9138232,0.003259133831596512,0.017160712540684877,0
7600,13540.0,3.0,20696198.0,20000000.0,20097558.0,0.0,3668739.0,19276739.0,A,21.4,0.59,28.6,55.8,0.0,0.0,2.0,3668739.0,6425580.0,0.964,0.183,0.189,0.916,0.9314145042485581,3668739.0,6666666.666666667,3.1044297,0.022135902053466702,0.037161178481054255,0
7601,13541.0,2.0,7779794.0,10000000.0,1398996.0,0.0,101.0,5866668.0,A,69.1,0.0,68.5,45.7,0.0,0.0,2.67,101.0,2933334.0,0.5870000000000001,1.01e-05,0.058,0.8390000000000001,0.7540904039361453,101.0,5000000.0,1.5559588,0.007352835593310203,0.01675242649531851,0
7602,13542.0,7.0,31388365.0,27000000.0,30844420.0,0.0,0.0,31493128.0,A,0.0,16.2,7.69,10.6,0.0,1.0,3.08,0.0,4499018.0,1.17,0.0,0.202,1.12,1.0033376380069494,0.0,3857142.8571428573,8.13772425925926,0.8675680124528359,0.5030474308300396,1
7603,13543.0,2.0,1479200.0,3000000.0,1232853.0,0.0,0.0,1306425.0,A,10.1,0.0,9.5,10.4,0.0,0.0,5.58,0.0,653213.0,0.435,0.0,0.0,0.316,0.8831969983775013,0.0,1500000.0,0.9861333333333333,0.1660543233292366,0.11500609549046163,0
7604,13545.0,2.0,14387769.0,76000000.0,14290746.0,0.0,1100800.0,0.0,A,204.0,0.0,125.0,177.0,0.0,0.0,11.1,1100800.0,0.0,0.0,0.0145,0.135,0.14400000000000002,0.0,1100800.0,38000000.0,0.3786255,0.017922338217023156,0.022303300957288143,0
7605,13548.0,2.0,4119194.0,4000000.0,2341460.0,0.0,1676880.0,3192224.0,A,44.6,6.14,65.6,57.1,0.0,1.0,5.0,1676880.0,1596112.0,0.7979999999999999,0.419,0.29600000000000004,1.05,0.7749632573751079,1676880.0,2000000.0,2.059597,0.9131854225519879,0.47254029304029305,1
7606,13550.0,2.0,3213661.0,3000000.0,3210604.0,0.0,348478.0,3201360.0,A,11.1,6.91,23.6,9.73,0.0,0.0,6.08,348478.0,1600680.0,1.07,0.116,0.287,0.8320000000000001,0.9961722782832414,348478.0,1500000.0,2.142440666666667,0.030451304866962278,0.049423447679922,0
7607,13553.0,3.0,42677458.0,61000000.0,42219683.0,0.0,1.0,41471552.0,A,31.6,0.0,37.2,10.3,0.0,0.0,27.4,1.0,13823851.0,0.68,1.6399999999999998e-08,0.265,0.8240000000000001,0.9717437247551155,1.0,20333333.333333332,2.0988913770491804,0.08315663283823216,0.11182788134216284,0
7608,13554.0,2.0,5253859.0,42000000.0,3929507.0,0.0,1954761.0,5249079.0,A,20.1,0.0,41.6,44.5,0.0,0.0,8.58,1954761.0,2624540.0,0.125,0.0465,0.041,0.0751,0.9990901925613154,1954761.0,21000000.0,0.2501837619047619,0.0015230909715225939,0.0068727494400494665,0
7609,13555.0,3.0,43253481.0,47000000.0,42377079.0,0.0,8645593.0,41349570.0,A,39.8,1.15,43.0,57.1,0.0,0.0,3.08,8645593.0,13783190.0,0.88,0.184,0.344,0.807,0.9559824791905188,8645593.0,15666666.666666666,2.7608604893617024,0.031158710674180724,0.05756358316278097,0
7610,13556.0,2.0,3502157.0,3000000.0,3228453.0,0.0,455738.0,3570732.0,A,12.1,16.7,35.3,66.7,0.0,1.0,2.58,455738.0,1785366.0,1.19,0.152,0.201,1.18,1.01958078978184,455738.0,1500000.0,2.3347713333333333,0.0729742146189704,0.08893381713070761,0
7611,13557.0,3.0,2096202.0,6000000.0,105272.0,0.0,0.0,0.0,A,-6719.0,0.0,-1602.0,-120.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.08900000000000001,0.17800000000000002,0.0,0.0,2000000.0,1.048101,0.08891285079305439,0.12355102073860406,0
7612,13559.0,2.0,1722815.0,7000000.0,1184325.0,0.0,653300.0,0.0,A,99.7,0.0,71.2,29.9,0.0,0.0,4.33,653300.0,0.0,0.0,0.0933,0.193,0.212,0.0,653300.0,3500000.0,0.49223285714285714,6.277155798113698e-05,0.0,0
7613,13561.0,2.0,7867898.0,8000000.0,7869934.0,0.0,455022.0,7899615.0,A,13.8,0.0,3.84,23.3,0.0,0.0,4.5,455022.0,3949808.0,0.987,0.0569,0.0788,0.983,1.004031191050011,455022.0,4000000.0,1.9669745,0.054894412910613324,0.04117067635872906,0
7614,13563.0,2.0,2472260.0,18000000.0,1587635.0,0.0,848000.0,2237275.0,A,101.0,0.0,100.0,100.0,0.0,0.0,6.5,848000.0,1118638.0,0.124,0.0471,0.0579,0.0745,0.9049513400694101,848000.0,9000000.0,0.2746955555555556,0.0003711942900526419,0.0013593352080891095,0
7615,13565.0,2.0,4899791.0,5000000.0,4572437.0,150000.0,252665.0,4919113.0,A,6.7,0.0,8.46,68.5,0.0,0.0,7.5,402665.0,2459557.0,0.984,0.0805,0.252,0.7490000000000001,1.0039434335056332,252665.0,2500000.0,1.9599164,0.027329954738387344,0.044777823041290216,0
7616,13567.0,4.0,6318865.0,13000000.0,6803117.0,0.0,1473280.0,6277973.0,A,30.6,0.0,10.1,6.5,0.0,0.0,12.8,1473280.0,1569493.0,0.483,0.113,0.0426,0.413,0.9935285846429699,1473280.0,3250000.0,1.9442661538461539,0.026615918497060922,0.08942201849236796,0
7617,13570.0,7.0,9280202.0,5000000.0,8656071.0,0.0,549949.0,9318270.0,A,0.0,73.5,-14923.0,105.0,0.0,0.0,16.7,549949.0,1331181.0,1.86,0.11,0.28600000000000003,1.74,1.0041020658817557,549949.0,714285.7142857143,12.9922828,0.37496510732169425,0.25163554509823877,0
7618,13571.0,4.0,65798953.0,79000000.0,61174568.0,0.0,9017260.0,65688530.0,A,0.0,0.0,20.9,10.2,0.0,1.0,5.08,9017260.0,16422133.0,0.8320000000000001,0.114,0.101,0.7440000000000001,0.9983218122026957,9017260.0,19750000.0,3.3315925569620255,0.8304906326747892,0.3540702051571617,1
7619,13572.0,2.0,2829826.0,5000000.0,525578.0,0.0,175000.0,2715688.0,A,100.0,0.0,68.1,59.8,0.0,0.0,6.0,175000.0,1357844.0,0.5429999999999999,0.035,0.122,0.4320000000000001,0.9596660713414888,175000.0,2500000.0,1.1319304,0.004336393021429642,0.010837556211404852,0
7620,13573.0,2.0,1303088.0,8000000.0,162057.0,0.0,0.0,259370.0,A,100.0,0.0,75.1,17.6,0.0,0.0,1.75,0.0,129685.0,0.0324,0.0,0.0008810000000000002,0.199,0.1990425819284653,0.0,4000000.0,0.325772,0.0177021923065207,0.03846860688941475,0
7621,13574.0,2.0,16513520.0,15000000.0,16460047.0,0.0,60000.0,16442934.0,A,10.5,9.14,5.48,12.4,0.0,0.0,0.75,60000.0,8221467.0,1.1,0.004,0.0721,1.06,0.9957255630537887,60000.0,7500000.0,2.2018026666666666,0.48123209100516323,0.26520182950138693,0
7622,13575.0,3.0,97518907.0,100000000.0,66733817.0,0.0,0.0,14462969.0,A,0.0,7.65,75.0,100.0,0.0,1.0,15.3,0.0,4820990.0,0.145,0.0,0.203,0.763,0.14830938373827343,0.0,33333333.333333332,2.92556721,0.4597330796760007,0.2371663745509381,0
7623,13576.0,2.0,3951326.0,4000000.0,4154375.0,250000.0,352000.0,4080841.0,A,0.0,0.14,16.0,15.3,0.0,0.0,1.67,602000.0,2040421.0,1.02,0.15,0.14400000000000002,0.7759999999999999,1.0327776042776526,352000.0,2000000.0,1.975663,0.15338802511203506,0.06564007251037689,0
7624,13578.0,4.0,786304.0,30000000.0,489332.0,0.0,201245.0,577542.0,A,0.0,0.0,46.2,81.5,0.0,0.0,14.3,201245.0,144386.0,0.0193,0.00671,0.0144,0.0202,0.734502177274947,201245.0,7500000.0,0.10484053333333333,0.008642797954710067,0.04088473081920581,0
7625,13579.0,2.0,28729421.0,30000000.0,23232557.0,0.0,5106954.0,28270965.0,A,12.5,0.0,58.3,66.6,0.0,0.0,5.42,5106954.0,14135483.0,0.942,0.17,0.315,0.8170000000000001,0.9840422819520102,5106954.0,15000000.0,1.9152947333333334,0.0034467834791070654,0.0068727494400494665,0
7626,13580.0,2.0,5736634.0,5000000.0,5726477.0,0.0,1118333.0,5866778.0,A,43.4,16.1,22.0,15.4,0.0,1.0,0.833,1118333.0,2933389.0,1.17,0.224,0.0798,1.18,1.0226864743332065,1118333.0,2500000.0,2.2946536,0.9265284152319022,0.5574660633484163,1
7627,13581.0,7.0,36376369.0,68000000.0,36000000.0,0.0,27000000.0,0.0,A,0.0,0.0,6.79,66.7,0.0,0.0,24.2,27000000.0,0.0,0.0,0.397,0.0903,0.228,0.0,27000000.0,9714285.714285715,3.744626220588235,0.11383288220386611,0.08289462414219591,0
7628,13582.0,2.0,1915970.0,8000000.0,464787.0,0.0,1807467.0,0.0,A,100.0,0.0,53.7,50.2,0.0,0.0,4.42,1807467.0,0.0,0.0,0.226,0.14800000000000002,0.207,0.0,1807467.0,4000000.0,0.4789925,0.0005478060906984647,0.0010471204188481676,0
7629,13587.0,4.0,1948351.0,10000000.0,1566286.0,200000.0,1721800.0,0.0,A,100.0,0.0,91.2,98.6,0.0,0.0,18.2,1921800.0,0.0,0.0,0.192,0.187,0.187,0.0,1721800.0,2500000.0,0.7793404,0.00024806016207680606,0.0009132420091324201,0
7630,13589.0,2.0,1265566.0,7000000.0,1216828.0,0.0,0.0,1259904.0,A,0.0,0.0,31.0,100.0,0.0,0.0,9.33,0.0,629952.0,0.18,0.0,0.0518,0.161,0.9955261124271669,0.0,3500000.0,0.3615902857142857,0.22139300618429344,0.13253068461504258,0
7631,13594.0,2.0,5957608.0,5000000.0,5248951.0,300000.0,473000.0,5942887.0,A,31.6,19.4,75.0,99.9,0.0,0.0,1.5,773000.0,2971444.0,1.19,0.155,0.354,1.15,0.9975290418570675,473000.0,2500000.0,2.3830432,0.11156310317577742,0.09240963985696628,0
7632,13596.0,2.0,37047601.0,77000000.0,23929036.0,0.0,24478461.0,0.0,A,100.0,0.0,100.0,200.0,0.0,0.0,7.0,24478461.0,0.0,0.0,0.318,0.235,0.376,0.0,24478461.0,38500000.0,0.9622753506493507,0.0017175020343677093,0.0140259620085063,0
7633,13598.0,4.0,2753878.0,7000000.0,2355902.0,0.0,788256.0,2764663.0,A,0.0,0.0,32.3,10.9,0.0,0.0,5.08,788256.0,691166.0,0.395,0.113,0.0532,0.4320000000000001,1.0039162954931191,788256.0,1750000.0,1.5736445714285714,0.018996883743293707,0.03144881747869857,0
7634,13599.0,3.0,6736154.0,6000000.0,6706431.0,0.0,0.0,6822886.0,A,0.0,12.8,12.6,14.3,0.0,0.0,19.2,0.0,2274295.0,1.14,0.0,0.12,1.01,1.0128755963714606,0.0,2000000.0,3.368077,0.6138465154514795,0.3056229825130874,0
7635,13600.0,3.0,6769149.0,20000000.0,4623337.0,0.0,122320.0,4711076.0,A,0.0,0.0,13.2,14.8,0.0,0.0,2.75,122320.0,1570359.0,0.236,0.00612,0.0,0.287,0.6959628160053797,122320.0,6666666.666666667,1.01537235,0.9204677025457473,0.35590019378039467,1
7636,13603.0,2.0,3067970.0,51000000.0,2818931.0,0.0,1363948.0,3220311.0,A,100.0,0.0,100.0,100.0,0.0,0.0,4.33,1363948.0,1610156.0,0.0631,0.0267,0.0367,0.0485,1.049655309536925,1363948.0,25500000.0,0.12031254901960785,0.0015126832921602603,0.001960362427980588,0
7637,13605.0,2.0,211938.0,20000000.0,156990.0,0.0,31600.0,0.0,A,100.0,0.0,25.0,24.3,0.0,0.0,2.0,31600.0,0.0,0.0,0.00158,0.0367,0.026,0.0,31600.0,10000000.0,0.0211938,0.04809941887311881,0.05225373965983776,0
7638,13606.0,2.0,5131459.0,20000000.0,4243406.0,0.0,470875.0,1568015.0,A,14.7,0.0,0.0,0.0,0.0,0.0,1.08,470875.0,784008.0,0.0784,0.0235,0.055,0.153,0.3055690399163279,470875.0,10000000.0,0.5131459,0.09578737539588197,0.07091299016816685,0
7639,13608.0,4.0,1140956.0,59000000.0,111992.0,0.0,0.0,0.0,A,208.0,0.0,142.0,98.5,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.00457,0.00929,0.0,0.0,14750000.0,0.07735294915254237,0.1420981388052792,0.07538693846112612,0
7640,13611.0,2.0,2946969.0,13000000.0,1552883.0,0.0,873891.0,2255200.0,A,100.0,0.0,100.0,100.0,0.0,0.0,11.4,873891.0,1127600.0,0.173,0.0672,0.0404,0.294,0.7652608493676045,873891.0,6500000.0,0.45337984615384613,0.0003233408704146596,0.0008130081300813009,0
7641,13612.0,2.0,13969059.0,80000000.0,5391444.0,0.0,47501.0,3829500.0,A,0.0,0.0,29.9,70.4,0.0,0.0,11.8,47501.0,1914750.0,0.0479,0.000594,0.0318,0.17800000000000002,0.2741415867740268,47501.0,40000000.0,0.349226475,0.03255140061592555,0.05391223310143105,0
7642,13613.0,2.0,5746486.0,5000000.0,5457962.0,0.0,873970.0,5631251.0,A,0.0,14.9,75.0,100.0,0.0,0.0,1.58,873970.0,2815626.0,1.13,0.175,0.32,0.941,0.9799468753600026,873970.0,2500000.0,2.2985944,0.20359425522012664,0.12552705066264183,0
7643,13614.0,2.0,4845923.0,10000000.0,4831560.0,0.0,0.0,4816856.0,A,10.1,0.0,30.8,47.1,0.0,0.0,5.92,0.0,2408428.0,0.482,0.0,0.127,0.361,0.9940017618934515,0.0,5000000.0,0.9691846,0.013539827904235567,0.034157081981285795,0
7644,13615.0,2.0,240948.0,5000000.0,185816.0,0.0,0.0,226810.0,A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113405.0,0.0454,0.0,0.00966,0.0378,0.9413234390822917,0.0,2500000.0,0.0963792,0.1688990663460237,0.12618993821322877,0
7645,13618.0,4.0,18183897.0,17000000.0,18000000.0,0.0,68000.0,18000000.0,A,0.0,6.6,10.6,11.3,0.0,0.0,9.83,68000.0,4494478.0,1.06,0.004,0.129,0.982,0.9898868212902878,68000.0,4250000.0,4.278564,0.16937202034379722,0.1534152574817132,0
7646,13620.0,4.0,5877204.0,6000000.0,6065506.0,0.0,0.0,6005710.0,A,0.0,0.0,17.4,23.0,0.0,0.0,6.75,0.0,1501428.0,1.0,0.0,0.19,0.924,1.0218651590109855,0.0,1500000.0,3.918136,0.2638986457059389,0.21220531367996145,0
7647,13623.0,2.0,2547890.0,3000000.0,1501748.0,0.0,1500000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.08,1500000.0,0.0,0.0,0.5,0.423,0.625,0.0,1500000.0,1500000.0,1.6985933333333334,0.00016583577136599715,0.0,0
7648,13624.0,4.0,40265587.0,83000000.0,25571881.0,0.0,16193383.0,39164509.0,A,0.0,0.0,45.6,66.7,0.0,0.0,9.58,16193383.0,9791127.0,0.472,0.195,0.16699999999999998,0.5670000000000001,0.9726546144726513,16193383.0,20750000.0,1.94051021686747,0.005164601053642952,0.025125661149418548,0
7649,13625.0,2.0,4306728.0,4000000.0,4316980.0,0.0,161999.0,4290920.0,A,7.98,6.87,4.39,9.96,0.0,0.0,6.83,161999.0,2145460.0,1.07,0.0405,0.063,0.952,0.9963294640385927,161999.0,2000000.0,2.153364,0.050951877890847014,0.06400855565137278,0
7650,13629.0,2.0,7867898.0,9000000.0,9635053.0,0.0,0.0,7914612.0,A,9.97,0.0,4.89,10.2,0.0,0.0,13.4,0.0,3957306.0,0.879,0.0,0.0,0.944,1.0059372910019933,0.0,4500000.0,1.7484217777777777,0.3582662574014825,0.18451098391738088,0
7651,13630.0,2.0,5743962.0,9000000.0,975120.0,0.0,0.0,0.0,A,0.0,0.0,50.0,100.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,0.317,0.759,0.0,0.0,4500000.0,1.276436,0.13594301565696582,0.11166226395174102,0
7652,13631.0,2.0,11593054.0,9000000.0,11255575.0,0.0,502504.0,11670877.0,A,15.4,28.8,26.7,34.0,0.0,0.0,1.5,502504.0,5835439.0,1.3,0.0558,0.21,1.14,1.006712898947939,502504.0,4500000.0,2.5762342222222223,0.17494857135202055,0.12317653031370453,0
7653,13632.0,3.0,27513198.0,27000000.0,28344334.0,0.0,0.0,28754971.0,A,0.0,5.82,37.0,46.0,0.0,0.0,9.58,0.0,9584990.0,1.06,0.0,0.109,1.11,1.0451337209145952,0.0,9000000.0,3.057022,0.5374024923217577,0.28254143491094214,0
7654,13633.0,3.0,5747672.0,18000000.0,4242885.0,0.0,2981965.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,12.1,2981965.0,0.0,0.0,0.166,0.274,0.313,0.0,2981965.0,6000000.0,0.9579453333333333,4.104593601459044e-05,0.0,0
7655,13634.0,3.0,15099225.0,16000000.0,1899754.0,0.0,6045470.0,10177072.0,A,99.9,0.0,88.7,20.6,0.0,0.0,27.4,6045470.0,3392357.0,0.636,0.378,0.293,0.813,0.6740128715215516,6045470.0,5333333.333333333,2.8311046875000003,0.0076854391618643965,0.01416896305424038,0
7656,13636.0,3.0,6835254.0,6000000.0,5194811.0,0.0,0.0,6697208.0,A,21.0,12.8,21.9,43.8,0.0,0.0,5.58,0.0,2232403.0,1.12,0.0,0.25,1.04,0.9798038229449849,0.0,2000000.0,3.417627,0.0814057257917144,0.06056139831913028,0
7657,13639.0,2.0,820593.0,5000000.0,206042.0,0.0,673425.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,1.67,673425.0,0.0,0.0,0.135,0.133,0.103,0.0,673425.0,2500000.0,0.3282372,0.00019477193962605507,0.0017262501392137212,0
7658,13640.0,2.0,1526810.0,9000000.0,841415.0,0.0,500000.0,1506980.0,A,73.8,0.0,21.2,66.7,0.0,0.0,4.5,500000.0,753490.0,0.16699999999999998,0.0556,0.0625,0.114,0.9870121364151401,500000.0,4500000.0,0.3392911111111111,0.055742640415118894,0.03486944239715025,0
7659,13643.0,2.0,26635.0,3000000.0,42637.0,0.0,209.0,0.0,A,0.0,0.0,50.0,100.0,0.0,0.0,2.08,209.0,0.0,0.0,6.97e-05,0.0,0.107,0.0,209.0,1500000.0,0.017756666666666667,0.47999695195219233,0.2981927495085855,0
7660,13644.0,2.0,4698229.0,5000000.0,4203831.0,0.0,454941.0,4434772.0,A,0.0,0.0,10.4,15.0,0.0,0.0,1.08,454941.0,2217386.0,0.887,0.091,0.0633,0.833,0.9439241893062258,454941.0,2500000.0,1.8792916,0.02050134164886099,0.05117194072684855,0
7661,13645.0,2.0,3585678.0,7000000.0,3447818.0,0.0,0.0,0.0,A,0.0,0.0,75.0,100.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.14400000000000002,0.271,0.0,0.0,3500000.0,1.0244794285714285,0.0030570049819157665,0.0068727494400494665,0
7662,13646.0,2.0,11749798.0,9000000.0,11098665.0,0.0,1512235.0,12000000.0,A,0.0,17.5,6.28,31.5,0.0,0.0,10.6,1512235.0,5991869.0,1.33,0.168,0.174,1.21,1.0212941533122526,1512235.0,4500000.0,2.611066222222222,0.5498846342004242,0.28905303172258173,0
7663,13647.0,6.0,11320510.0,25000000.0,11000000.0,0.0,0.0,11000000.0,A,0.0,0.0,11.8,9.06,0.0,0.0,27.4,0.0,1841003.0,0.442,0.0,0.0,0.448,0.9716876713151616,0.0,4166666.6666666665,2.7169224,0.5613655007765114,0.3031653553372532,0
7664,13649.0,2.0,4118371.0,5000000.0,3388506.0,0.0,602100.0,4235639.0,A,0.0,0.0,8.6,0.0,0.0,0.0,3.25,602100.0,2117820.0,0.847,0.12,0.238,0.716,1.0284743652283876,602100.0,2500000.0,1.6473484,0.0422114788048444,0.056638437946975075,0
7665,13650.0,2.0,30469.0,3000000.0,31986.0,0.0,0.0,50003.0,A,114.0,0.0,75.0,121.0,0.0,0.0,2.33,0.0,25002.0,0.0167,0.0,0.0046700000000000005,0.185,1.6411106370409267,0.0,1500000.0,0.020312666666666666,0.5998799625488749,0.3274264048781293,0
7666,13652.0,2.0,43085.0,7000000.0,35810.0,0.0,255.0,0.0,A,100.0,0.0,50.0,18.0,0.0,0.0,8.08,255.0,0.0,0.0,3.64e-05,0.0,0.00617,0.0,255.0,3500000.0,0.01231,0.7828060051070854,0.39891718624482714,0
7667,13658.0,2.0,1054409.0,20000000.0,575817.0,0.0,559300.0,709755.0,A,164.0,0.0,80.3,28.8,0.0,0.0,7.5,559300.0,354878.0,0.0355,0.028,0.0344,0.0512,0.6731306352658218,559300.0,10000000.0,0.1054409,0.0005724919675863331,0.0018601285489294682,0
7668,13661.0,2.0,9297726.0,8000000.0,9317009.0,0.0,611000.0,8965834.0,A,14.8,16.0,15.6,19.3,0.0,0.0,4.0,611000.0,4482917.0,1.12,0.0764,0.174,1.12,0.9643039599144996,611000.0,4000000.0,2.3244315,0.15624526542537814,0.14967138848147804,0
7669,13662.0,2.0,97638.0,3000000.0,97428.0,0.0,0.0,114768.0,A,86.9,0.0,19.9,0.0,0.0,1.0,5.42,0.0,57384.0,0.0383,0.0,0.0,0.0336,1.1754439869722855,0.0,1500000.0,0.065092,0.9500465873204871,0.6952594383354833,1
7670,13663.0,2.0,15598091.0,20000000.0,22000000.0,0.0,0.0,15853077.0,A,0.0,0.0,66.5,27.9,0.0,0.0,1.92,0.0,7926539.0,0.7929999999999999,0.0,0.542,1.1,1.0163472568534189,0.0,10000000.0,1.5598091,0.5037676775114868,0.19917674226375287,0
7671,13665.0,2.0,6545350.0,13000000.0,3218432.0,0.0,3360988.0,6218385.0,A,0.0,0.0,75.0,100.0,0.0,0.0,6.67,3360988.0,3109193.0,0.478,0.259,0.154,0.265,0.9500462160159503,3360988.0,6500000.0,1.006976923076923,0.00026974295752042363,0.0015343600215547803,0
7672,13666.0,2.0,21473770.0,66000000.0,19484751.0,0.0,320500.0,0.0,A,101.0,0.0,100.0,100.0,0.0,0.0,9.17,320500.0,0.0,0.0,0.00486,0.293,0.365,0.0,320500.0,33000000.0,0.650720303030303,0.0004449845586471683,0.0009132420091324201,0
7673,13667.0,4.0,1487322.0,90000000.0,393000.0,0.0,0.0,539640.0,A,0.0,0.0,9.87,47.2,0.0,0.0,10.6,0.0,134910.0,0.006,0.0,8.590000000000001e-05,0.0206,0.36282661051204784,0.0,22500000.0,0.0661032,0.3239563177560153,0.2051600832652098,0
7674,13668.0,2.0,7733980.0,11000000.0,4848515.0,0.0,1489000.0,0.0,A,100.0,0.0,128.0,100.0,0.0,0.0,7.5,1489000.0,0.0,0.0,0.135,0.192,0.387,0.0,1489000.0,5500000.0,1.4061781818181818,4.999855474669551e-05,0.0009132420091324201,0
7675,13669.0,3.0,17247696.0,64000000.0,9681536.0,0.0,4714585.0,14000000.0,A,100.0,0.0,50.2,18.0,0.0,0.0,7.5,4714585.0,4670568.0,0.219,0.0737,0.0992,0.213,0.8117026181351991,4714585.0,21333333.333333332,0.80848575,0.0001747364985362077,0.004878048780487805,0
7676,13671.0,3.0,3617686.0,11000000.0,1933276.0,0.0,586000.0,3155317.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.75,586000.0,1051772.0,0.287,0.0533,0.128,0.359,0.8721920586806041,586000.0,3666666.6666666665,0.9866416363636364,0.0004065371377272852,0.0015343600215547803,0
